Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GCE","Emissions from Crops","356","India","72342","Crop residues (Direct emissions N2O)","0113","Rice","1973","1973","3050","FAO TIER 1","kt","19.5329","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1973","1973","3050","FAO TIER 1","kt","4.3949","E","Estimated value",""
"GCE","Emissions from Crops","356","India","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1973","1973","3050","FAO TIER 1","t","21056754.4","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72307","Burning crop residues (Emissions N2O)","0113","Rice","1973","1973","3050","FAO TIER 1","kt","1.474","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72257","Burning crop residues (Emissions CH4)","0113","Rice","1973","1973","3050","FAO TIER 1","kt","56.8532","E","Estimated value",""
"GCE","Emissions from Crops","356","India","5312","Area harvested","0113","Rice","1973","1973","3050","FAO TIER 1","ha","38285008","A","Official figure",""
"GCE","Emissions from Crops","356","India","72255","Rice cultivation (Emissions CH4)","0113","Rice","1973","1973","3050","FAO TIER 1","kt","4041.3654","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72392","Crop residues (N content)","0113","Rice","1974","1974","3050","FAO TIER 1","kg","1185675530.0004","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72302","Crop residues (Emissions N2O)","0113","Rice","1974","1974","3050","FAO TIER 1","kt","22.8243","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72342","Crop residues (Direct emissions N2O)","0113","Rice","1974","1974","3050","FAO TIER 1","kt","18.632","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1974","1974","3050","FAO TIER 1","kt","4.1922","E","Estimated value",""
"GCE","Emissions from Crops","356","India","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1974","1974","3050","FAO TIER 1","t","20838620","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72307","Burning crop residues (Emissions N2O)","0113","Rice","1974","1974","3050","FAO TIER 1","kt","1.4587","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72257","Burning crop residues (Emissions CH4)","0113","Rice","1974","1974","3050","FAO TIER 1","kt","56.2643","E","Estimated value",""
"GCE","Emissions from Crops","356","India","5312","Area harvested","0113","Rice","1974","1974","3050","FAO TIER 1","ha","37888400","A","Official figure",""
"GCE","Emissions from Crops","356","India","72255","Rice cultivation (Emissions CH4)","0113","Rice","1974","1974","3050","FAO TIER 1","kt","3999.4995","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72392","Crop residues (N content)","0113","Rice","1975","1975","3050","FAO TIER 1","kg","1322098512.8479","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72302","Crop residues (Emissions N2O)","0113","Rice","1975","1975","3050","FAO TIER 1","kt","25.4504","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72342","Crop residues (Direct emissions N2O)","0113","Rice","1975","1975","3050","FAO TIER 1","kt","20.7758","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1975","1975","3050","FAO TIER 1","kt","4.6746","E","Estimated value",""
"GCE","Emissions from Crops","356","India","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1975","1975","3050","FAO TIER 1","t","21711474.4","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72307","Burning crop residues (Emissions N2O)","0113","Rice","1975","1975","3050","FAO TIER 1","kt","1.5198","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72257","Burning crop residues (Emissions CH4)","0113","Rice","1975","1975","3050","FAO TIER 1","kt","58.621","E","Estimated value",""
"GCE","Emissions from Crops","356","India","5312","Area harvested","0113","Rice","1975","1975","3050","FAO TIER 1","ha","39475408","A","Official figure",""
"GCE","Emissions from Crops","356","India","72255","Rice cultivation (Emissions CH4)","0113","Rice","1975","1975","3050","FAO TIER 1","kt","4167.0241","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72392","Crop residues (N content)","0113","Rice","1976","1976","3050","FAO TIER 1","kg","1223891714.4407","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72302","Crop residues (Emissions N2O)","0113","Rice","1976","1976","3050","FAO TIER 1","kt","23.5599","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72342","Crop residues (Direct emissions N2O)","0113","Rice","1976","1976","3050","FAO TIER 1","kt","19.2326","E","Estimated value",""
"GCE","Emissions from Crops","356","India","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1976","1976","3050","FAO TIER 1","kt","4.3273","E","Estimated value",""
